"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Borstkanker";"C50";1997;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 30-34";39;6,1;6,1;"";""
"Borstkanker";"C50";1997;"Totaal";" 30-34";39;3;3;"";""
"Borstkanker";"C50";1997;"Mannen";" 35-39";1;0,2;0,2;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 35-39";72;11,6;11,6;"";""
"Borstkanker";"C50";1997;"Totaal";" 35-39";73;5,8;5,8;"";""
"Borstkanker";"C50";1997;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 40-44";164;28,4;28,4;"";""
"Borstkanker";"C50";1997;"Totaal";" 40-44";164;14;14,2;"";""
"Borstkanker";"C50";1997;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 45-49";231;40,8;40,8;"";""
"Borstkanker";"C50";1997;"Totaal";" 45-49";231;20;20,5;"";""
"Borstkanker";"C50";1997;"Mannen";" 50-54";2;0,4;0,4;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 50-54";296;58,7;58,7;"";""
"Borstkanker";"C50";1997;"Totaal";" 50-54";298;29;29,5;"";""
"Borstkanker";"C50";1997;"Mannen";" 55-59";2;0,5;0,5;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 55-59";340;86,2;86,2;"";""
"Borstkanker";"C50";1997;"Totaal";" 55-59";342;43;43,2;"";""
"Borstkanker";"C50";1997;"Mannen";" 60-64";5;1,5;1,5;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 60-64";310;87,6;87,6;"";""
"Borstkanker";"C50";1997;"Totaal";" 60-64";315;45,3;44,7;"";""
"Borstkanker";"C50";1997;"Mannen";" 65-69";5;1,7;1,7;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 65-69";344;101,5;101,5;"";""
"Borstkanker";"C50";1997;"Totaal";" 65-69";349;54,8;52,2;"";""
"Borstkanker";"C50";1997;"Mannen";" 70-74";8;3,4;3,4;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 70-74";422;135,3;135,3;"";""
"Borstkanker";"C50";1997;"Totaal";" 70-74";430;78,2;70,9;"";""
"Borstkanker";"C50";1997;"Mannen";" 75-79";3;1,8;1,8;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 75-79";465;181,9;181,9;"";""
"Borstkanker";"C50";1997;"Totaal";" 75-79";468;111,5;96,8;"";""
"Borstkanker";"C50";1997;"Mannen";" 80-84";5;5,4;5,4;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 80-84";387;209,8;209,8;"";""
"Borstkanker";"C50";1997;"Totaal";" 80-84";392;141,4;120,2;"";""
"Borstkanker";"C50";1997;"Mannen";" 85+";4;7,3;7,3;"";""
"Borstkanker";"C50";1997;"Vrouwen";" 85+";497;314;314;"";""
"Borstkanker";"C50";1997;"Totaal";" 85+";501;235,2;206,9;"";""
"Borstkanker";"C50";1997;"Mannen";" Totaal";35;0,5;0,8;"";""
"Borstkanker";"C50";1997;"Vrouwen";" Totaal";3574;45,3;57,5;"";""
"Borstkanker";"C50";1997;"Totaal";" Totaal";3609;23,1;29,3;"135783";"2.7"
"Borstkanker";"C50";1998;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1998;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1998;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1998;"Mannen";" 10-14";1;0,2;0,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 10-14";1;0,1;0,1;"";""
"Borstkanker";"C50";1998;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1998;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1998;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1998;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 25-29";3;0,5;0,5;"";""
"Borstkanker";"C50";1998;"Totaal";" 25-29";3;0,2;0,2;"";""
"Borstkanker";"C50";1998;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 30-34";29;4,5;4,5;"";""
"Borstkanker";"C50";1998;"Totaal";" 30-34";29;2,2;2,2;"";""
"Borstkanker";"C50";1998;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 35-39";68;10,8;10,8;"";""
"Borstkanker";"C50";1998;"Totaal";" 35-39";68;5,3;5,3;"";""
"Borstkanker";"C50";1998;"Mannen";" 40-44";1;0,2;0,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 40-44";144;24,6;24,6;"";""
"Borstkanker";"C50";1998;"Totaal";" 40-44";145;12,2;12,4;"";""
"Borstkanker";"C50";1998;"Mannen";" 45-49";1;0,2;0,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 45-49";241;43,1;43,1;"";""
"Borstkanker";"C50";1998;"Totaal";" 45-49";242;21,3;21,8;"";""
"Borstkanker";"C50";1998;"Mannen";" 50-54";3;0,5;0,5;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 50-54";326;60,9;60,9;"";""
"Borstkanker";"C50";1998;"Totaal";" 50-54";329;30,2;30,7;"";""
"Borstkanker";"C50";1998;"Mannen";" 55-59";1;0,2;0,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 55-59";292;72,3;72,3;"";""
"Borstkanker";"C50";1998;"Totaal";" 55-59";293;35,9;36,1;"";""
"Borstkanker";"C50";1998;"Mannen";" 60-64";2;0,6;0,6;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 60-64";339;95,1;95,1;"";""
"Borstkanker";"C50";1998;"Totaal";" 60-64";341;48,5;48;"";""
"Borstkanker";"C50";1998;"Mannen";" 65-69";2;0,7;0,7;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 65-69";329;96,8;96,8;"";""
"Borstkanker";"C50";1998;"Totaal";" 65-69";331;51,6;49,3;"";""
"Borstkanker";"C50";1998;"Mannen";" 70-74";5;2,1;2,1;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 70-74";374;120,6;120,6;"";""
"Borstkanker";"C50";1998;"Totaal";" 70-74";379;69;62,8;"";""
"Borstkanker";"C50";1998;"Mannen";" 75-79";2;1,2;1,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 75-79";429;162,3;162,3;"";""
"Borstkanker";"C50";1998;"Totaal";" 75-79";431;98,9;86,2;"";""
"Borstkanker";"C50";1998;"Mannen";" 80-84";3;3,2;3,2;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 80-84";381;207,6;207,6;"";""
"Borstkanker";"C50";1998;"Totaal";" 80-84";384;139;118,1;"";""
"Borstkanker";"C50";1998;"Mannen";" 85+";5;8,9;8,9;"";""
"Borstkanker";"C50";1998;"Vrouwen";" 85+";587;362;362;"";""
"Borstkanker";"C50";1998;"Totaal";" 85+";592;271,1;238,7;"";""
"Borstkanker";"C50";1998;"Mannen";" Totaal";26;0,3;0,5;"";""
"Borstkanker";"C50";1998;"Vrouwen";" Totaal";3542;44,6;56,3;"";""
"Borstkanker";"C50";1998;"Totaal";" Totaal";3568;22,7;28,6;"137482";"2.6"
"Borstkanker";"C50";1999;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1999;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";1999;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 25-29";10;1,7;1,7;"";""
"Borstkanker";"C50";1999;"Totaal";" 25-29";10;0,8;0,8;"";""
"Borstkanker";"C50";1999;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 30-34";34;5,3;5,3;"";""
"Borstkanker";"C50";1999;"Totaal";" 30-34";34;2,6;2,6;"";""
"Borstkanker";"C50";1999;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 35-39";83;12,9;12,9;"";""
"Borstkanker";"C50";1999;"Totaal";" 35-39";83;6,4;6,4;"";""
"Borstkanker";"C50";1999;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 40-44";149;25,1;25,1;"";""
"Borstkanker";"C50";1999;"Totaal";" 40-44";149;12,4;12,5;"";""
"Borstkanker";"C50";1999;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 45-49";226;40,5;40,5;"";""
"Borstkanker";"C50";1999;"Totaal";" 45-49";226;19,9;20,4;"";""
"Borstkanker";"C50";1999;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 50-54";331;59,7;59,7;"";""
"Borstkanker";"C50";1999;"Totaal";" 50-54";332;29,4;29,9;"";""
"Borstkanker";"C50";1999;"Mannen";" 55-59";1;0,2;0,2;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 55-59";327;78,5;78,5;"";""
"Borstkanker";"C50";1999;"Totaal";" 55-59";328;38,8;39,2;"";""
"Borstkanker";"C50";1999;"Mannen";" 60-64";5;1,4;1,4;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 60-64";350;96,6;96,6;"";""
"Borstkanker";"C50";1999;"Totaal";" 60-64";355;49,5;49,2;"";""
"Borstkanker";"C50";1999;"Mannen";" 65-69";8;2,6;2,6;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 65-69";345;101,7;101,7;"";""
"Borstkanker";"C50";1999;"Totaal";" 65-69";353;54,9;52,8;"";""
"Borstkanker";"C50";1999;"Mannen";" 70-74";6;2,5;2,5;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 70-74";412;133,5;133,5;"";""
"Borstkanker";"C50";1999;"Totaal";" 70-74";418;76;69,5;"";""
"Borstkanker";"C50";1999;"Mannen";" 75-79";6;3,4;3,4;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 75-79";472;172,9;172,9;"";""
"Borstkanker";"C50";1999;"Totaal";" 75-79";478;106;92,8;"";""
"Borstkanker";"C50";1999;"Mannen";" 80-84";4;4,3;4,3;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 80-84";390;214,2;214,2;"";""
"Borstkanker";"C50";1999;"Totaal";" 80-84";394;143,3;122,2;"";""
"Borstkanker";"C50";1999;"Mannen";" 85+";7;12,2;12,2;"";""
"Borstkanker";"C50";1999;"Vrouwen";" 85+";537;324;324;"";""
"Borstkanker";"C50";1999;"Totaal";" 85+";544;243,6;215,1;"";""
"Borstkanker";"C50";1999;"Mannen";" Totaal";38;0,5;0,8;"";""
"Borstkanker";"C50";1999;"Vrouwen";" Totaal";3666;45,9;57,4;"";""
"Borstkanker";"C50";1999;"Totaal";" Totaal";3704;23,4;29,3;"140487";"2.6"
"Borstkanker";"C50";2000;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2000;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2000;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2000;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2000;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2000;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2000;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2000;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2000;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2000;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2000;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 20-24";3;0,6;0,6;"";""
"Borstkanker";"C50";2000;"Totaal";" 20-24";3;0,3;0,3;"";""
"Borstkanker";"C50";2000;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 25-29";4;0,7;0,7;"";""
"Borstkanker";"C50";2000;"Totaal";" 25-29";4;0,3;0,3;"";""
"Borstkanker";"C50";2000;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 30-34";26;4;4;"";""
"Borstkanker";"C50";2000;"Totaal";" 30-34";26;2;2;"";""
"Borstkanker";"C50";2000;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 35-39";81;12,5;12,5;"";""
"Borstkanker";"C50";2000;"Totaal";" 35-39";81;6,1;6,2;"";""
"Borstkanker";"C50";2000;"Mannen";" 40-44";1;0,2;0,2;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 40-44";139;23;23;"";""
"Borstkanker";"C50";2000;"Totaal";" 40-44";140;11,4;11,6;"";""
"Borstkanker";"C50";2000;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 45-49";204;36,3;36,3;"";""
"Borstkanker";"C50";2000;"Totaal";" 45-49";204;17,9;18,3;"";""
"Borstkanker";"C50";2000;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 50-54";300;52,5;52,5;"";""
"Borstkanker";"C50";2000;"Totaal";" 50-54";301;25,9;26,3;"";""
"Borstkanker";"C50";2000;"Mannen";" 55-59";4;0,9;0,9;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 55-59";324;75,8;75,8;"";""
"Borstkanker";"C50";2000;"Totaal";" 55-59";328;37,8;38,2;"";""
"Borstkanker";"C50";2000;"Mannen";" 60-64";2;0,6;0,6;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 60-64";295;79,8;79,8;"";""
"Borstkanker";"C50";2000;"Totaal";" 60-64";297;40,5;40,3;"";""
"Borstkanker";"C50";2000;"Mannen";" 65-69";4;1,3;1,3;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 65-69";337;99,6;99,6;"";""
"Borstkanker";"C50";2000;"Totaal";" 65-69";341;52,9;51;"";""
"Borstkanker";"C50";2000;"Mannen";" 70-74";5;2;2;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 70-74";373;120,6;120,6;"";""
"Borstkanker";"C50";2000;"Totaal";" 70-74";378;68,2;62,7;"";""
"Borstkanker";"C50";2000;"Mannen";" 75-79";3;1,7;1,7;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 75-79";441;160;160;"";""
"Borstkanker";"C50";2000;"Totaal";" 75-79";444;97,3;85,2;"";""
"Borstkanker";"C50";2000;"Mannen";" 80-84";3;3,1;3,1;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 80-84";379;204,3;204,3;"";""
"Borstkanker";"C50";2000;"Totaal";" 80-84";382;135,7;116,1;"";""
"Borstkanker";"C50";2000;"Mannen";" 85+";4;6,8;6,8;"";""
"Borstkanker";"C50";2000;"Vrouwen";" 85+";519;308,4;308,4;"";""
"Borstkanker";"C50";2000;"Totaal";" 85+";523;230,4;203,1;"";""
"Borstkanker";"C50";2000;"Mannen";" Totaal";27;0,3;0,5;"";""
"Borstkanker";"C50";2000;"Vrouwen";" Totaal";3425;42,6;53;"";""
"Borstkanker";"C50";2000;"Totaal";" Totaal";3452;21,7;26,9;"140527";"2.5"
"Borstkanker";"C50";2001;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2001;"Totaal";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2001;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 25-29";6;1,1;1,1;"";""
"Borstkanker";"C50";2001;"Totaal";" 25-29";6;0,5;0,5;"";""
"Borstkanker";"C50";2001;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 30-34";30;4,6;4,6;"";""
"Borstkanker";"C50";2001;"Totaal";" 30-34";30;2,3;2,3;"";""
"Borstkanker";"C50";2001;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 35-39";59;9,1;9,1;"";""
"Borstkanker";"C50";2001;"Totaal";" 35-39";59;4,4;4,5;"";""
"Borstkanker";"C50";2001;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 40-44";123;20;20;"";""
"Borstkanker";"C50";2001;"Totaal";" 40-44";123;9,9;10;"";""
"Borstkanker";"C50";2001;"Mannen";" 45-49";0;0;0;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 45-49";216;38;38;"";""
"Borstkanker";"C50";2001;"Totaal";" 45-49";216;18,8;19,1;"";""
"Borstkanker";"C50";2001;"Mannen";" 50-54";3;0,5;0,5;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 50-54";322;56,2;56,2;"";""
"Borstkanker";"C50";2001;"Totaal";" 50-54";325;27,9;28,3;"";""
"Borstkanker";"C50";2001;"Mannen";" 55-59";1;0,2;0,2;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 55-59";346;76,3;76,3;"";""
"Borstkanker";"C50";2001;"Totaal";" 55-59";347;37,7;38,1;"";""
"Borstkanker";"C50";2001;"Mannen";" 60-64";2;0,5;0,5;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 60-64";287;76,2;76,2;"";""
"Borstkanker";"C50";2001;"Totaal";" 60-64";289;38,6;38,5;"";""
"Borstkanker";"C50";2001;"Mannen";" 65-69";2;0,6;0,6;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 65-69";318;94,2;94,2;"";""
"Borstkanker";"C50";2001;"Totaal";" 65-69";320;49,5;48;"";""
"Borstkanker";"C50";2001;"Mannen";" 70-74";3;1,2;1,2;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 70-74";332;106,7;106,7;"";""
"Borstkanker";"C50";2001;"Totaal";" 70-74";335;59,7;55,2;"";""
"Borstkanker";"C50";2001;"Mannen";" 75-79";1;0,6;0,6;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 75-79";468;170,9;170,9;"";""
"Borstkanker";"C50";2001;"Totaal";" 75-79";469;103;90,4;"";""
"Borstkanker";"C50";2001;"Mannen";" 80-84";3;3;3;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 80-84";413;214,1;214,1;"";""
"Borstkanker";"C50";2001;"Totaal";" 80-84";416;141,3;121,5;"";""
"Borstkanker";"C50";2001;"Mannen";" 85+";2;3,4;3,4;"";""
"Borstkanker";"C50";2001;"Vrouwen";" 85+";538;316,3;316,3;"";""
"Borstkanker";"C50";2001;"Totaal";" 85+";540;235,1;207,1;"";""
"Borstkanker";"C50";2001;"Mannen";" Totaal";17;0,2;0,3;"";""
"Borstkanker";"C50";2001;"Vrouwen";" Totaal";3458;42,7;52,7;"";""
"Borstkanker";"C50";2001;"Totaal";" Totaal";3475;21,7;26,7;"140377";"2.5"
"Borstkanker";"C50";2002;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2002;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2002;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2002;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2002;"Mannen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2002;"Totaal";" 5-9";0;0;0;"";""
"Borstkanker";"C50";2002;"Mannen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2002;"Totaal";" 10-14";0;0;0;"";""
"Borstkanker";"C50";2002;"Mannen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2002;"Totaal";" 15-19";0;0;0;"";""
"Borstkanker";"C50";2002;"Mannen";" 20-24";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Borstkanker";"C50";2002;"Totaal";" 20-24";1;0,1;0,1;"";""
"Borstkanker";"C50";2002;"Mannen";" 25-29";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 25-29";4;0,8;0,8;"";""
"Borstkanker";"C50";2002;"Totaal";" 25-29";4;0,4;0,4;"";""
"Borstkanker";"C50";2002;"Mannen";" 30-34";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 30-34";37;5,8;5,8;"";""
"Borstkanker";"C50";2002;"Totaal";" 30-34";37;2,8;2,8;"";""
"Borstkanker";"C50";2002;"Mannen";" 35-39";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 35-39";68;10,5;10,5;"";""
"Borstkanker";"C50";2002;"Totaal";" 35-39";68;5,1;5,2;"";""
"Borstkanker";"C50";2002;"Mannen";" 40-44";0;0;0;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 40-44";138;22,1;22,1;"";""
"Borstkanker";"C50";2002;"Totaal";" 40-44";138;10,9;11,1;"";""
"Borstkanker";"C50";2002;"Mannen";" 45-49";1;0,2;0,2;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 45-49";237;41,2;41,2;"";""
"Borstkanker";"C50";2002;"Totaal";" 45-49";238;20,5;20,8;"";""
"Borstkanker";"C50";2002;"Mannen";" 50-54";1;0,2;0,2;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 50-54";325;58,1;58,1;"";""
"Borstkanker";"C50";2002;"Totaal";" 50-54";326;28,7;29,1;"";""
"Borstkanker";"C50";2002;"Mannen";" 55-59";2;0,4;0,4;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 55-59";347;70,2;70,2;"";""
"Borstkanker";"C50";2002;"Totaal";" 55-59";349;34,8;35,2;"";""
"Borstkanker";"C50";2002;"Mannen";" 60-64";1;0,3;0,3;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 60-64";327;85,4;85,4;"";""
"Borstkanker";"C50";2002;"Totaal";" 60-64";328;42,9;43;"";""
"Borstkanker";"C50";2002;"Mannen";" 65-69";1;0,3;0,3;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 65-69";320;94,8;94,8;"";""
"Borstkanker";"C50";2002;"Totaal";" 65-69";321;49,5;48,1;"";""
"Borstkanker";"C50";2002;"Mannen";" 70-74";7;2,7;2,7;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 70-74";329;105,1;105,1;"";""
"Borstkanker";"C50";2002;"Totaal";" 70-74";336;59,2;55,1;"";""
"Borstkanker";"C50";2002;"Mannen";" 75-79";5;2,7;2,7;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 75-79";409;150,4;150,4;"";""
"Borstkanker";"C50";2002;"Totaal";" 75-79";414;91;80,6;"";""
"Borstkanker";"C50";2002;"Mannen";" 80-84";6;5,6;5,6;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 80-84";383;192,1;192,1;"";""
"Borstkanker";"C50";2002;"Totaal";" 80-84";389;127,2;110,4;"";""
"Borstkanker";"C50";2002;"Mannen";" 85+";7;11,6;11,6;"";""
"Borstkanker";"C50";2002;"Vrouwen";" 85+";549;320,2;320,2;"";""
"Borstkanker";"C50";2002;"Totaal";" 85+";556;239,7;212,5;"";""
"Borstkanker";"C50";2002;"Mannen";" Totaal";31;0,4;0,6;"";""
"Borstkanker";"C50";2002;"Vrouwen";" Totaal";3474;42,6;52,1;"";""
"Borstkanker";"C50";2002;"Totaal";" Totaal";3505;21,7;26,5;"142355";"2.5"
"Borstkanker";"C50";2003;"Mannen";" 0";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 0";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 0";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2003;"Vrouwen";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2003;"Totaal";" 1-4";0;0;0;"";""
"Borstkanker";"C50";2003;"Mannen";" 5-9";0;0;0;"";""
