"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Baarmoederhalskanker";"C53";1995;"Totaal";" 55-59";10;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 60-64";9;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 60-64";9;1,3;1,3;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 65-69";32;9,5;9,5;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 65-69";32;5,1;4,8;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 70-74";29;9,2;9,2;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 70-74";29;5,2;4,7;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 75-79";25;10,5;10,5;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 75-79";25;6,4;5,5;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 80-84";28;15,4;15,4;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 80-84";28;10,2;8,6;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" 85+";29;19,1;19,1;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" 85+";29;14,1;12,4;"";""
"Baarmoederhalskanker";"C53";1995;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1995;"Vrouwen";" Totaal";234;3;3,7;"";""
"Baarmoederhalskanker";"C53";1995;"Totaal";" Totaal";234;1,5;1,9;"135675";"0.2"
"Baarmoederhalskanker";"C53";1996;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 25-29";2;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 25-29";2;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 30-34";7;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 30-34";7;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 35-39";14;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 35-39";14;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 40-44";9;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 40-44";9;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 45-49";19;3,3;3,3;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 45-49";19;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 50-54";18;3,9;3,9;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 50-54";18;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 55-59";15;3,9;3,9;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 55-59";15;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 60-64";19;5,4;5,4;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 60-64";19;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 65-69";14;4,2;4,2;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 65-69";14;2,2;2,1;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 70-74";27;8,6;8,6;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 70-74";27;4,9;4,4;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 75-79";38;15,3;15,3;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 75-79";38;9,4;8,1;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 80-84";32;17,4;17,4;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 80-84";32;11,6;9,8;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" 85+";16;10,3;10,3;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" 85+";16;7,7;6,7;"";""
"Baarmoederhalskanker";"C53";1996;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1996;"Vrouwen";" Totaal";230;2,9;3,6;"";""
"Baarmoederhalskanker";"C53";1996;"Totaal";" Totaal";230;1,5;1,8;"137561";"0.2"
"Baarmoederhalskanker";"C53";1997;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 25-29";4;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 25-29";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 30-34";8;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 30-34";8;0,6;0,6;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 35-39";13;2,1;2,1;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 35-39";13;1;1;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 40-44";16;2,8;2,8;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 40-44";16;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 45-49";17;3;3;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 45-49";17;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 50-54";24;4,8;4,8;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 50-54";24;2,3;2,4;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 55-59";16;4,1;4,1;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 55-59";16;2;2;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 60-64";20;5,7;5,7;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 60-64";20;2,9;2,8;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 65-69";16;4,7;4,7;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 65-69";16;2,5;2,4;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 70-74";37;11,9;11,9;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 70-74";37;6,7;6,1;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 75-79";17;6,6;6,6;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 75-79";17;4;3,5;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 80-84";26;14,1;14,1;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 80-84";26;9,4;7,9;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" 85+";20;12,6;12,6;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" 85+";20;9,4;8,2;"";""
"Baarmoederhalskanker";"C53";1997;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1997;"Vrouwen";" Totaal";234;3;3,6;"";""
"Baarmoederhalskanker";"C53";1997;"Totaal";" Totaal";234;1,5;1,8;"135783";"0.2"
"Baarmoederhalskanker";"C53";1998;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 15-19";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 15-19";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 20-24";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 30-34";6;0,9;0,9;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 30-34";6;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 35-39";14;2,2;2,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 35-39";14;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 40-44";14;2,4;2,4;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 40-44";14;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 45-49";21;3,8;3,8;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 45-49";21;1,8;1,9;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 50-54";27;5;5;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 50-54";27;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 55-59";19;4,7;4,7;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 55-59";19;2,3;2,3;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 60-64";19;5,3;5,3;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 60-64";19;2,7;2,7;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 65-69";21;6,2;6,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 65-69";21;3,3;3,1;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 70-74";30;9,7;9,7;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 70-74";30;5,5;5;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 75-79";34;12,9;12,9;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 75-79";34;7,8;6,8;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 80-84";37;20,2;20,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 80-84";37;13,4;11,3;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" 85+";32;19,7;19,7;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" 85+";32;14,7;12,8;"";""
"Baarmoederhalskanker";"C53";1998;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1998;"Vrouwen";" Totaal";276;3,5;4,2;"";""
"Baarmoederhalskanker";"C53";1998;"Totaal";" Totaal";276;1,8;2,1;"137482";"0.2"
"Baarmoederhalskanker";"C53";1999;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 20-24";2;0,4;0,4;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 20-24";2;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 25-29";1;0,1;0,1;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 30-34";7;1,1;1,1;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 30-34";7;0,5;0,5;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 35-39";19;3;3;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 35-39";19;1,5;1,5;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 40-44";14;2,4;2,4;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 40-44";14;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 45-49";21;3,8;3,8;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 45-49";21;1,9;1,9;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 50-54";22;4;4;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 50-54";22;1,9;2;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 55-59";10;2,4;2,4;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 55-59";10;1,2;1,2;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 60-64";12;3,3;3,3;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 60-64";12;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 65-69";24;7,1;7,1;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 65-69";24;3,7;3,6;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 70-74";33;10,7;10,7;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 70-74";33;6;5,5;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 75-79";38;13,9;13,9;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 75-79";38;8,4;7,3;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 80-84";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 80-84";32;17,6;17,6;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 80-84";32;11,6;9,9;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" 85+";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" 85+";18;10,9;10,9;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" 85+";18;8,1;7,1;"";""
"Baarmoederhalskanker";"C53";1999;"Mannen";" Totaal";0;0;0;"";""
"Baarmoederhalskanker";"C53";1999;"Vrouwen";" Totaal";253;3,2;3,7;"";""
"Baarmoederhalskanker";"C53";1999;"Totaal";" Totaal";253;1,6;1,9;"140487";"0.2"
"Baarmoederhalskanker";"C53";2000;"Mannen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 0";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 1-4";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 5-9";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 10-14";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 15-19";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 20-24";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 25-29";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 25-29";4;0,7;0,7;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 25-29";4;0,3;0,3;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 30-34";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 30-34";9;1,4;1,4;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 30-34";9;0,7;0,7;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 35-39";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 35-39";11;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 35-39";11;0,8;0,8;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 40-44";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 40-44";21;3,5;3,5;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 40-44";21;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 45-49";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 45-49";28;5;5;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 45-49";28;2,5;2,5;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 50-54";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 50-54";23;4;4;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 50-54";23;2;2;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 55-59";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 55-59";15;3,5;3,5;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 55-59";15;1,7;1,7;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 60-64";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 60-64";12;3,2;3,2;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 60-64";12;1,6;1,6;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 65-69";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 65-69";28;8,3;8,3;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 65-69";28;4,3;4,2;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 70-74";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 70-74";25;8,1;8,1;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 70-74";25;4,5;4,1;"";""
"Baarmoederhalskanker";"C53";2000;"Mannen";" 75-79";0;0;0;"";""
"Baarmoederhalskanker";"C53";2000;"Vrouwen";" 75-79";28;10,2;10,2;"";""
"Baarmoederhalskanker";"C53";2000;"Totaal";" 75-79";28;6,1;5,4;"";""
